method,solver_params,pp_params_str,N,T,c,expected_res,nᵣ,objective,res_budget_μ,mean_r,median_r,min_r,max_r,mean_u,median_u,min_u,max_u,mean_nₛ,median_nₛ,min_nₛ,max_nₛ,mean_nᵣ,median_nᵣ,min_nᵣ,max_nᵣ,mean_time,median_time,min_time,max_time,mean_bytes,median_bytes,min_bytes,max_bytes,n_iterations,rng,reuse_tree,exploration_constant,depth
mcts_vanilla_depth=10_exploration_constant=50.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0x7d900a52b13511a3, 0x1c24b4f24b3ccf74, 0x13ec17ae9f53b23a, 0x7001307649008d1b), :reuse_tree => true, :exploration_constant => 50.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.82,28.0,10.0,46.0,8.07,8.0,3,13,6.98,7.0,3,11,17.5,17.5,10,23,0.2341073503,0.2352532815,0.198596032,0.283005096,940552.72,254320.0,161632,20667504,1000,"Xoshiro(0x7d900a52b13511a3, 0x1c24b4f24b3ccf74, 0x13ec17ae9f53b23a, 0x7001307649008d1b)",true,50.0,10
mcts_vanilla_depth=10_exploration_constant=5.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0x1bd12baa7e9a4880, 0xc9a8e4f9d2195fc3, 0x1ff4275379596303, 0xf13aa30b4428c858), :reuse_tree => true, :exploration_constant => 5.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.96,28.0,10.0,46.0,7.72,7.5,3,12,6.68,7.0,3,11,17.5,17.5,10,23,0.17421031283000002,0.17550489600000002,0.149411361,0.185334673,860050.64,235888.0,168064,19416144,800,"Xoshiro(0x1bd12baa7e9a4880, 0xc9a8e4f9d2195fc3, 0x1ff4275379596303, 0xf13aa30b4428c858)",true,5.0,10
mcts_vanilla_depth=10_exploration_constant=5.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0xa103b91e97d5e84e, 0x1ab4cd7bc145234b, 0x694f9e7141c958b5, 0xc235f8cc15c6877a), :reuse_tree => true, :exploration_constant => 5.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.52,28.0,12.0,44.0,7.7,8.0,3,12,6.6,7.0,3,11,17.5,17.5,10,23,0.13145127586999997,0.132402024,0.108452957,0.147985525,829514.96,223792.0,164896,19382928,600,"Xoshiro(0xa103b91e97d5e84e, 0x1ab4cd7bc145234b, 0x694f9e7141c958b5, 0xc235f8cc15c6877a)",true,5.0,10
mcts_vanilla_depth=10_exploration_constant=5.0_n_iterations=50_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 50, :rng => Xoshiro(0x65a1c5451245f954, 0x2e06eb5d6bfc8a77, 0x51a2c73272c4434c, 0x83d01b38a0d15220), :reuse_tree => true, :exploration_constant => 5.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,23.94,24.0,6.0,40.0,7.6,8.0,3,13,6.47,7.0,3,11,17.5,17.5,10,23,0.01130733016,0.011444566,0.00879069,0.014330955,452234.32,221536.0,157792,5028336,50,"Xoshiro(0x65a1c5451245f954, 0x2e06eb5d6bfc8a77, 0x51a2c73272c4434c, 0x83d01b38a0d15220)",true,5.0,10
mcts_vanilla_depth=10_exploration_constant=5.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0x45344b4549210702, 0x80555a343f5b69a4, 0xa866085828b548c4, 0xed1f1c0d56129ca6), :reuse_tree => true, :exploration_constant => 5.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.52,28.0,10.0,46.0,7.8,8.0,3,12,6.68,7.0,3,11,17.5,17.5,10,23,0.08713869331,0.08868041099999999,0.07097137,0.095190121,869853.92,228064.0,165760,19611120,400,"Xoshiro(0x45344b4549210702, 0x80555a343f5b69a4, 0xa866085828b548c4, 0xed1f1c0d56129ca6)",true,5.0,10
mcts_vanilla_depth=10_exploration_constant=5.0_n_iterations=300_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 300, :rng => Xoshiro(0x8f5ea43e2e804a58, 0x505ac816189f648f, 0x680249a202266021, 0xa2f4a50932368ce3), :reuse_tree => true, :exploration_constant => 5.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.38,28.0,6.0,42.0,7.68,8.0,2,12,6.59,7.0,2,10,17.5,17.5,10,23,0.0655338274,0.066417714,0.056826448,0.072887905,615774.32,217168.0,161152,8151760,300,"Xoshiro(0x8f5ea43e2e804a58, 0x505ac816189f648f, 0x680249a202266021, 0xa2f4a50932368ce3)",true,5.0,10
mcts_vanilla_depth=10_exploration_constant=5.0_n_iterations=200_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 200, :rng => Xoshiro(0x6ef2d47d9a7b86f6, 0x9145f7e813e33e73, 0xf8bd681fd1f93a57, 0x2d06262a67a0f674), :reuse_tree => true, :exploration_constant => 5.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,26.34,26.0,12.0,42.0,7.64,7.5,3,12,6.54,6.0,3,11,17.5,17.5,10,23,0.04393514977000001,0.0446053185,0.03636016,0.062061963,592425.2,208336.0,159712,7912720,200,"Xoshiro(0x6ef2d47d9a7b86f6, 0x9145f7e813e33e73, 0xf8bd681fd1f93a57, 0x2d06262a67a0f674)",true,5.0,10
mcts_vanilla_depth=10_exploration_constant=5.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0x0bcc9b77206b6a34, 0x4100d62f6143cd30, 0xd1c36cdf4ebddb6c, 0xc9f7fbd748b63332), :reuse_tree => true, :exploration_constant => 5.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.38,28.0,6.0,46.0,7.54,8.0,2,12,6.53,6.0,2,11,17.5,17.5,10,23,0.21867841974000002,0.220921343,0.186169014,0.231001973,904666.96,228064.0,166048,20283888,1000,"Xoshiro(0x0bcc9b77206b6a34, 0x4100d62f6143cd30, 0xd1c36cdf4ebddb6c, 0xc9f7fbd748b63332)",true,5.0,10
mcts_vanilla_depth=10_exploration_constant=30.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0xd5458be8b514b047, 0x0bafdeeeef1d49ad, 0x8ab8b43cc9aa4307, 0x3ef5c911892319ab), :reuse_tree => true, :exploration_constant => 30.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.7,28.0,12.0,44.0,8.05,8.0,3,13,6.97,7.0,3,10,17.5,17.5,10,23,0.18551711214,0.1853053295,0.155287619,0.231363971,1.02931064e6,257488.0,163360,20637360,800,"Xoshiro(0xd5458be8b514b047, 0x0bafdeeeef1d49ad, 0x8ab8b43cc9aa4307, 0x3ef5c911892319ab)",true,30.0,10
mcts_vanilla_depth=10_exploration_constant=30.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0x6380e73865f1abe7, 0xbaae2ad2ac3eabe6, 0xd9d4998db6b6d6da, 0x65e77cfbb36a1cbe), :reuse_tree => true, :exploration_constant => 30.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.38,29.0,12.0,46.0,8.26,8.0,4,13,7.12,7.0,4,11,17.5,17.5,10,23,0.13871915112,0.13919989500000002,0.115718471,0.181922356,996824.96,250864.0,157024,19449072,600,"Xoshiro(0x6380e73865f1abe7, 0xbaae2ad2ac3eabe6, 0xd9d4998db6b6d6da, 0x65e77cfbb36a1cbe)",true,30.0,10
mcts_vanilla_depth=10_exploration_constant=30.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0x114402dbe5170ed5, 0xbf2d311c063b3e2a, 0xac1f7f13a0825743, 0xf516366752828037), :reuse_tree => true, :exploration_constant => 30.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.86,28.0,10.0,44.0,8.24,8.0,3,14,7.08,7.0,3,11,17.5,17.5,10,23,0.09158931677,0.0913924025,0.06658211,0.127726652,909818.72,263104.0,160864,19685328,400,"Xoshiro(0x114402dbe5170ed5, 0xbf2d311c063b3e2a, 0xac1f7f13a0825743, 0xf516366752828037)",true,30.0,10
mcts_vanilla_depth=10_exploration_constant=30.0_n_iterations=2000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 2000, :rng => Xoshiro(0x89141d9557857e52, 0xb156f150cb2eae89, 0x2ba270e9e69a550a, 0xf8bcb4ad29a12aac), :reuse_tree => true, :exploration_constant => 30.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.16,28.0,6.0,48.0,7.67,8.0,2,13,6.69,6.5,2,11,17.5,17.5,10,23,0.46804266946999995,0.46866334649999997,0.406135724,0.544061454,1.11972672e6,258400.0,164032,19412208,2000,"Xoshiro(0x89141d9557857e52, 0xb156f150cb2eae89, 0x2ba270e9e69a550a, 0xf8bcb4ad29a12aac)",true,30.0,10
mcts_vanilla_depth=10_exploration_constant=30.0_n_iterations=1500_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1500, :rng => Xoshiro(0x3f1f0e206d552067, 0x853add7deb34ba8b, 0x80d93b8cd43c6cd0, 0x650e11192f1a6366), :reuse_tree => true, :exploration_constant => 30.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.12,28.0,10.0,48.0,7.74,8.0,3,13,6.73,7.0,3,12,17.5,17.5,10,23,0.35187360149,0.3511852445,0.297503675,0.410696724,1.09331512e6,255232.0,163744,19853712,1500,"Xoshiro(0x3f1f0e206d552067, 0x853add7deb34ba8b, 0x80d93b8cd43c6cd0, 0x650e11192f1a6366)",true,30.0,10
mcts_vanilla_depth=10_exploration_constant=30.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0xecea894df97768bd, 0x0c1aceed8cf08fb8, 0xb39513cd58b00fdb, 0x1308cced03f2345e), :reuse_tree => true, :exploration_constant => 30.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.96,28.0,8.0,46.0,7.91,8.0,2,12,6.86,7.0,2,11,17.5,17.5,10,23,0.23691198302000005,0.237062818,0.198572598,0.287620213,1.09193248e6,268480.0,160288,19664880,1000,"Xoshiro(0xecea894df97768bd, 0x0c1aceed8cf08fb8, 0xb39513cd58b00fdb, 0x1308cced03f2345e)",true,30.0,10
mcts_vanilla_depth=10_exploration_constant=3.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0x60c0280de5e93a55, 0x1a95cdb3e10941bc, 0x724a3c078def100e, 0x2566715dc54f2be3), :reuse_tree => true, :exploration_constant => 3.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,26.38,26.0,10.0,44.0,8.04,8.0,4,13,6.8,7.0,3,11,17.5,17.5,10,23,0.17201583106,0.17378372450000001,0.147451657,0.185381181,865181.84,244672.0,167872,19485840,800,"Xoshiro(0x60c0280de5e93a55, 0x1a95cdb3e10941bc, 0x724a3c078def100e, 0x2566715dc54f2be3)",true,3.0,10
mcts_vanilla_depth=10_exploration_constant=3.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0x01474ce719ab8959, 0x7b68180fba5a6d75, 0x74b88599627adf6c, 0x9f9d71b38992158d), :reuse_tree => true, :exploration_constant => 3.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.22,28.0,6.0,44.0,8.17,8.0,2,12,6.96,7.0,2,11,17.5,17.5,10,23,0.12969335987999997,0.131430875,0.108300404,0.147466339,820658.0,223648.0,163840,19943184,600,"Xoshiro(0x01474ce719ab8959, 0x7b68180fba5a6d75, 0x74b88599627adf6c, 0x9f9d71b38992158d)",true,3.0,10
mcts_vanilla_depth=10_exploration_constant=3.0_n_iterations=50_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 50, :rng => Xoshiro(0x210e4b71ee617a54, 0x53aeb3fb8f0012fb, 0x22613e022cb96f59, 0xa0a99a8b4d574477), :reuse_tree => true, :exploration_constant => 3.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,22.26,22.0,8.0,40.0,7.36,7.0,3,13,6.28,6.0,2,11,17.5,17.5,10,23,0.011313699199999997,0.0114481585,0.00882973,0.015293935,448160.08,204544.0,158368,5039184,50,"Xoshiro(0x210e4b71ee617a54, 0x53aeb3fb8f0012fb, 0x22613e022cb96f59, 0xa0a99a8b4d574477)",true,3.0,10
mcts_vanilla_depth=10_exploration_constant=3.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0xaad80007ccfc3862, 0xb5fe43b91c702ad9, 0xf6606b191378864c, 0x75730bde635b4d82), :reuse_tree => true, :exploration_constant => 3.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,26.04,26.0,12.0,44.0,8.1,8.0,4,13,6.91,7.0,3,11,17.5,17.5,10,23,0.08617930556999999,0.0868674365,0.075265641,0.097123592,872389.28,224080.0,160768,19613520,400,"Xoshiro(0xaad80007ccfc3862, 0xb5fe43b91c702ad9, 0xf6606b191378864c, 0x75730bde635b4d82)",true,3.0,10
mcts_vanilla_depth=10_exploration_constant=3.0_n_iterations=300_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 300, :rng => Xoshiro(0xbf4cea04e46c9a36, 0xb211caa0e544fe80, 0x01c2f34cc1b7f688, 0x2986a412493d075d), :reuse_tree => true, :exploration_constant => 3.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,26.32,26.0,8.0,46.0,8.05,8.0,2,13,6.88,7.0,2,11,17.5,17.5,10,23,0.06485845786000001,0.065384899,0.053994398,0.082928093,826928.08,219712.0,161824,19980240,300,"Xoshiro(0xbf4cea04e46c9a36, 0xb211caa0e544fe80, 0x01c2f34cc1b7f688, 0x2986a412493d075d)",true,3.0,10
mcts_vanilla_depth=10_exploration_constant=3.0_n_iterations=200_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 200, :rng => Xoshiro(0xd156710e005a29f4, 0xf61b60673ff763c1, 0x1785da1349d535ec, 0xdb44f620bf38fbe7), :reuse_tree => true, :exploration_constant => 3.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,26.36,26.0,10.0,42.0,7.87,8.0,3,12,6.69,7.0,3,11,17.5,17.5,10,23,0.04423312929,0.044533264,0.034077346,0.048765381,608330.48,226192.0,163360,10771120,200,"Xoshiro(0xd156710e005a29f4, 0xf61b60673ff763c1, 0x1785da1349d535ec, 0xdb44f620bf38fbe7)",true,3.0,10
mcts_vanilla_depth=10_exploration_constant=3.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0xdfaf5e22bf329a8b, 0xf76bb894df294eb9, 0xdc2a7bbdbf1d6f1e, 0xa164ec44f49519b1), :reuse_tree => true, :exploration_constant => 3.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,26.66,26.0,8.0,44.0,8.13,8.0,2,12,6.92,7.0,2,10,17.5,17.5,10,23,0.21898684236000002,0.2209457425,0.184645707,0.235482025,935884.24,250000.0,168736,20946192,1000,"Xoshiro(0xdfaf5e22bf329a8b, 0xf76bb894df294eb9, 0xdc2a7bbdbf1d6f1e, 0xa164ec44f49519b1)",true,3.0,10
mcts_vanilla_depth=10_exploration_constant=25.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0x257d20d9ed5d49b4, 0x3aafbc33c5418a5a, 0x4df2a46599143239, 0xcd65b9924df53204), :reuse_tree => true, :exploration_constant => 25.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.7,28.0,8.0,42.0,7.99,8.0,3,12,6.97,7.0,3,11,17.5,17.5,10,23,0.18790592862999997,0.189186281,0.152552814,0.228512485,1.0196444e6,261472.0,162016,20648208,800,"Xoshiro(0x257d20d9ed5d49b4, 0x3aafbc33c5418a5a, 0x4df2a46599143239, 0xcd65b9924df53204)",true,25.0,10
mcts_vanilla_depth=10_exploration_constant=25.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0x614b8652b3388b4d, 0x5f8517bb073f3601, 0x6e39ddbc31a15bd3, 0xd45e6dda7daf3ceb), :reuse_tree => true, :exploration_constant => 25.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.98,28.0,8.0,46.0,8.18,8.0,2,12,7.06,7.0,2,11,17.5,17.5,10,23,0.14038600234,0.1392373475,0.117370197,0.200989763,1.06980672e6,276256.0,159616,19376016,600,"Xoshiro(0x614b8652b3388b4d, 0x5f8517bb073f3601, 0x6e39ddbc31a15bd3, 0xd45e6dda7daf3ceb)",true,25.0,10
mcts_vanilla_depth=10_exploration_constant=25.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0x4abcda7df7cdbeda, 0x574160957aa7d665, 0x232e6d1548f7bfe4, 0x96df225bde0a928f), :reuse_tree => true, :exploration_constant => 25.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.94,28.0,10.0,44.0,8.12,8.0,3,13,7.02,7.0,3,12,17.5,17.5,10,23,0.09270579023,0.0921379575,0.065905064,0.142583061,900805.28,255472.0,159232,19629360,400,"Xoshiro(0x4abcda7df7cdbeda, 0x574160957aa7d665, 0x232e6d1548f7bfe4, 0x96df225bde0a928f)",true,25.0,10
mcts_vanilla_depth=10_exploration_constant=25.0_n_iterations=2000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 2000, :rng => Xoshiro(0x62bb3efa76bcf179, 0x79de44c9c4cf8bc5, 0x33ff2e00be8e2b25, 0x3a2007b873baf365), :reuse_tree => true, :exploration_constant => 25.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.74,28.0,8.0,46.0,7.51,7.0,2,12,6.52,6.0,2,11,17.5,17.5,10,23,0.46931545310999995,0.46691393449999996,0.379325374,0.5398786,1.03423744e6,247456.0,159808,19915344,2000,"Xoshiro(0x62bb3efa76bcf179, 0x79de44c9c4cf8bc5, 0x33ff2e00be8e2b25, 0x3a2007b873baf365)",true,25.0,10
mcts_vanilla_depth=10_exploration_constant=25.0_n_iterations=1500_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1500, :rng => Xoshiro(0x103f3a6af70ddd9f, 0x9302149682af511d, 0x1656590bc39ddabc, 0x03ca628da2422e17), :reuse_tree => true, :exploration_constant => 25.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.96,28.0,10.0,44.0,7.74,8.0,3,12,6.75,7.0,3,10,17.5,17.5,10,23,0.35248177851999996,0.3527765545,0.296048835,0.423665442,1.07831992e6,257344.0,162880,19512720,1500,"Xoshiro(0x103f3a6af70ddd9f, 0x9302149682af511d, 0x1656590bc39ddabc, 0x03ca628da2422e17)",true,25.0,10
mcts_vanilla_depth=10_exploration_constant=25.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0x36407d3ca2551c6e, 0x8297ddcd987ae03f, 0x49c7486a11e3e781, 0x8e73f9afb767cf46), :reuse_tree => true, :exploration_constant => 25.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.98,30.0,10.0,44.0,7.9,8.0,3,13,6.83,7.0,3,11,17.5,17.5,10,23,0.23472223086000002,0.2323080985,0.18972363,0.286821749,943908.88,251680.0,160192,20797296,1000,"Xoshiro(0x36407d3ca2551c6e, 0x8297ddcd987ae03f, 0x49c7486a11e3e781, 0x8e73f9afb767cf46)",true,25.0,10
mcts_vanilla_depth=10_exploration_constant=15.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0x1e020ce1c1c484a5, 0xe0df0fdf87e3df52, 0xcf1b8ddd3825916a, 0x401a957eb10a76e1), :reuse_tree => true, :exploration_constant => 15.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.64,28.0,8.0,44.0,7.78,8.0,2,12,6.75,7.0,2,10,17.5,17.5,10,23,0.18688977582,0.1842429455,0.151750977,0.244813583,856442.0,231424.0,163744,20611440,800,"Xoshiro(0x1e020ce1c1c484a5, 0xe0df0fdf87e3df52, 0xcf1b8ddd3825916a, 0x401a957eb10a76e1)",true,15.0,10
mcts_vanilla_depth=10_exploration_constant=15.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0xf6cec3c92d34a803, 0x1b57d93bce112fe9, 0xccc563d14a74bdd2, 0xce703f40b8f033d4), :reuse_tree => true, :exploration_constant => 15.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.04,28.0,8.0,44.0,7.68,7.5,2,12,6.66,7.0,2,10,17.5,17.5,10,23,0.14096742203,0.140760046,0.118609909,0.186981703,832851.92,223648.0,161920,19396560,600,"Xoshiro(0xf6cec3c92d34a803, 0x1b57d93bce112fe9, 0xccc563d14a74bdd2, 0xce703f40b8f033d4)",true,15.0,10
mcts_vanilla_depth=10_exploration_constant=15.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0x60f59fbc1193e129, 0xcbfac6cd93d485fb, 0x0c5d98689c33f45b, 0x4a30e080121d58e1), :reuse_tree => true, :exploration_constant => 15.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.64,28.0,10.0,44.0,8.03,8.0,3,14,6.96,7.0,3,11,17.5,17.5,10,23,0.09303388096,0.0926061735,0.075137078,0.131436039,898887.2,245968.0,160768,19426704,400,"Xoshiro(0x60f59fbc1193e129, 0xcbfac6cd93d485fb, 0x0c5d98689c33f45b, 0x4a30e080121d58e1)",true,15.0,10
mcts_vanilla_depth=10_exploration_constant=15.0_n_iterations=2000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 2000, :rng => Xoshiro(0x8813ff76130cebc5, 0xfd59500b0c1a174f, 0xa47591e89bf135b7, 0x9d8e4bdef7df637e), :reuse_tree => true, :exploration_constant => 15.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.5,30.0,10.0,46.0,7.61,8.0,3,12,6.6,7.0,3,10,17.5,17.5,10,23,0.46762489028,0.4668359895,0.382442798,0.562171043,1.10703936e6,236800.0,163360,20246448,2000,"Xoshiro(0x8813ff76130cebc5, 0xfd59500b0c1a174f, 0xa47591e89bf135b7, 0x9d8e4bdef7df637e)",true,15.0,10
mcts_vanilla_depth=10_exploration_constant=15.0_n_iterations=1500_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1500, :rng => Xoshiro(0xe9caf61029f61333, 0xba1b47190b126a9c, 0x5e24ea9ac29711c9, 0xafb39c0220de3457), :reuse_tree => true, :exploration_constant => 15.0, :depth => 10)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.7,28.0,8.0,44.0,7.62,8.0,2,11,6.66,7.0,2,10,17.5,17.5,10,23,0.35226940417999997,0.3547393085,0.298110153,0.410729239,1.0757548e6,247984.0,162880,19409904,1500,"Xoshiro(0xe9caf61029f61333, 0xba1b47190b126a9c, 0x5e24ea9ac29711c9, 0xafb39c0220de3457)",true,15.0,10
